source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,T5086651,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/ennerdale/8lmbn-jones-street/T5086651,3 Bedroom House in Ennerdale,6990000.0,Ennerdale,Lenasia To Ennerdale,Gauteng,House,3.0,1.0,5.0,1.0,200.0,317.0,397.72727272727275,495.0,"3 Bedroom House in Ennerdale, 8lmbn jones street, Charming 3-Bedroom Family Home in Ennerdale Cul-de-Sac WHY - 3 Bedrooms, 2 Bathrooms 1 Ensuite - 1",16 Mar 2026,2026-03-27T16:01:18.680140+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,ennerdale,699000.0
privateproperty,T5072146,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/rosettenville/la-rochelle/7-7th-street/T5072146,4 Bedroom House in La Rochelle,6950000.0,Rosettenville,Johannesburg South,Gauteng,House,4.0,2.0,7.0,1.0,,492.0,400.0,745.0,"4 Bedroom House in La Rochelle, 7 7th street, FOUR BEDROOM FAMILY HOME | FULL FLATLET | GREAT RENTAL POTENTIAL | INVESTMENT Why to Buy? - Four",13 Nov 2025,2026-03-27T16:01:14.982245+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,rosettenville,695000.0
privateproperty,T5435189,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/alveda/157-ss-route-82-security-estate-village-3/1-tambotie-street/T5435189,2 Bedroom House in Alveda,6950000.0,Alveda,Johannesburg South,Gauteng,House,2.0,1.0,1.0,,48.0,,1200.0,659.0,"2 Bedroom House in Alveda, 157 ss route 82 security estate village 3, 1 tambotie street, Beautiful ground floor unit Beautiful Ground Floor Apartment in Alveda Step into comfort and conve",24 Mar 2026,2026-03-27T16:01:12.192003+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,alveda,695000.0
privateproperty,T5296237,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/vorna-valley/villa-montego/24-langevelt-road/T5296237,2 Bedroom House in Vorna Valley,6910000.0,Vorna Valley,Midrand,Gauteng,House,2.0,2.0,2.0,,89.0,,1036.5,545.0,"2 Bedroom House in Vorna Valley, - villa montego, 24 langevelt road, Discover Your Dream Home in Villa Montego! Welcome to your new sanctuary! Nestled within the presti",7 Nov 2025,2026-03-27T16:01:08.625226+00:00,for-sale,gauteng,johannesburg-metro,midrand,vorna-valley,691000.0
privateproperty,T5144289,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/diepkloof/3338-talanyane-crescent/T5144289,2 Bedroom House in Diepkloof,6903000.0,Diepkloof,Soweto,Gauteng,House,2.0,1.0,,,52.0,201.0,150.0,600.0,"2 Bedroom House in Diepkloof, 3338 talanyane crescent, Property for sale in Tanganani. NEW Development and bond costs INCLUDED. furniture is for display",8 Jul 2025,2026-03-27T16:01:05.084481+00:00,for-sale,gauteng,johannesburg-metro,soweto,diepkloof,690300.0
privateproperty,T5341515,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/18-coconut-crescent/T5341515,2 Bedroom House in Protea Glen,6900000.0,Protea Glen,Soweto,Gauteng,House,2.0,1.0,3.0,,60.0,300.0,521.6666666666666,500.0,"2 Bedroom House in Protea Glen, 18 coconut crescent, Affordable 2-Bedroom Home in Protea Glen with Renovation Potential This inviting 2-bedroom, 1-bathr",4 Jan 2026,2026-03-27T16:01:01.589591+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,690000.0
privateproperty,T5363588,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/lenasia/b22l-azara-street/T5363588,3 Bedroom House in Lenasia,6900000.0,Lenasia,Lenasia To Ennerdale,Gauteng,House,3.0,1.0,7.0,1.0,125.0,315.0,600.0,800.0,"3 Bedroom House in Lenasia, b22l azara street, Three Bedroom House for Sale in Lenasia Ext 13 NEAT THREE BEDROOM HOME | OPEN-PLAN LIVING | GARAGE",25 Jan 2026,2026-03-27T16:00:58.254604+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,lenasia,690000.0
privateproperty,T5392339,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/kibler-park/75-route-82-security-complex/2-vereeniging-road/T5392339,2 Bedroom House in Kibler Park,6900000.0,Kibler Park,Johannesburg South,Gauteng,House,2.0,1.0,1.0,,48.0,56.0,1759.0,500.0,"2 Bedroom House in Kibler Park, 75 route 82 security complex, 2 vereeniging road, Modern 2 bedroom apartment for sale in Route 82 Kibler park, Security Estate. Offers comfortable liv",17 Feb 2026,2026-03-27T16:00:55.681772+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,kibler-park,690000.0
privateproperty,T5408944,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/mulbarton/7-ingwelala/13-vredenhof-road/T5408944,2 Bedroom House in Mulbarton,6900000.0,Mulbarton,Johannesburg South,Gauteng,House,2.0,1.0,1.0,,80.0,,1083.0,340.0,"2 Bedroom House in Mulbarton, 7 ingwelala, 13 vredenhof road, LOVE AT PURSE SIGHT! TWO BEDROOM GROUND FLOOR PET FRIENDLY TOWNHOUSE UP FOR GRABS! Consider these f",2 Mar 2026,2026-03-27T16:00:51.519619+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,mulbarton,690000.0
privateproperty,T5436156,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/broadacres/23-cara-bianca/2-rosewood/T5436156,1 Bedroom House in Broadacres,6900000.0,Broadacres,Sandton,Gauteng,House,1.0,1.0,,,55.0,,1521.0,631.0,"1 Bedroom House in Broadacres, 23 cara bianca, 2 rosewood, Discover the perfect blend of comfort and convenience in this charming one-bedroom apartment. Ideall",24 Mar 2026,2026-03-27T16:00:47.319312+00:00,for-sale,gauteng,johannesburg-metro,sandton,broadacres,690000.0
privateproperty,T5245897,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/9876-circle-street/T5245897,2 Bedroom House in Protea Glen,6800000.0,Protea Glen,Soweto,Gauteng,House,1.0,1.0,8.0,,45.0,300.0,521.6666666666666,500.0,"2 Bedroom House in Protea Glen, 9876 circle street, 2 Bedroom House For Sale in Protea Glen Looking for a lovely place to call home in Protea Glen This",26 Sep 2025,2026-03-27T16:00:43.884081+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,680000.0
privateproperty,T5363348,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/soweto-central/23-masivuke-crescent/T5363348,2 Bedroom House in Soweto Central,6800000.0,Soweto Central,Soweto,Gauteng,House,2.0,1.5,2.0,,45.0,192.0,50.5,350.0,"2 Bedroom House in Soweto Central, 23 masivuke crescent, Secure Doornkop Home: Potential Awaits in Soweto This residential property in Doornkop, Soweto, off",24 Jan 2026,2026-03-27T16:00:41.093130+00:00,for-sale,gauteng,johannesburg-metro,soweto,soweto-central,680000.0
privateproperty,T5305768,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/9801-pinnacle-crescent/T5305768,2 Bedroom House in Protea Glen,6799990.0,Protea Glen,Soweto,Gauteng,House,2.0,1.0,3.0,,104.0,250.0,521.6666666666666,400.0,"2 Bedroom House in Protea Glen, 9801 pinnacle crescent, Charming Protea Glen Home with Ample Parking and Modern Kitchen Nestled in the vibrant community of",15 Nov 2025,2026-03-27T16:00:37.844338+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,679999.0
privateproperty,T5107724,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/mondeor/15-fielding-crescent/T5107724,2 Bedroom House in Mondeor,6700000.0,Mondeor,Johannesburg South,Gauteng,House,2.0,1.0,2.0,1.0,74.0,,1530.0,400.0,"2 Bedroom House in Mondeor, 15 fielding crescent, This property offers a perfect blend of comfortable family living and investment potential. The addi",6 Jun 2025,2026-03-27T16:00:34.517000+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,mondeor,670000.0
privateproperty,T5244763,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/naturena/22-barclay-street/T5244763,2 Bedroom House in Naturena,6700000.0,Naturena,Johannesburg South,Gauteng,House,2.0,1.0,2.0,,220.0,220.0,1862.0,384.0,"2 Bedroom House in Naturena, 22 barclay street, 2 BEDROOM HOUSE FOR SALE IN NATURENA EXT 19 Welcome to this charming and affordable home located",26 Sep 2025,2026-03-27T16:00:31.943223+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,naturena,670000.0
privateproperty,T5253151,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/northgate/146-los-alamos/36-montrose-avenue/T5253151,2 Bedroom House in Northgate,6700000.0,Northgate,North Riding To Lanseria,Gauteng,House,2.0,2.0,1.0,,68.0,,1404.0,455.0,"2 Bedroom House in Northgate, 146 los alamos, 36 montrose avenue, Situated in the desirable Los Alamos complex, this beautifully updated 2-bedroom, 2-bathroom ground",3 Oct 2025,2026-03-27T16:00:29.290646+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,northgate,670000.0
privateproperty,T5253810,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/ridgeway/116-leopard-rock/11-hendrina-street/T5253810,3 Bedroom House in Ridgeway,6700000.0,Ridgeway,Johannesburg South,Gauteng,House,3.0,1.0,3.0,1.0,1.0,1.0,733.0,1775.0,"3 Bedroom House in Ridgeway, 116 leopard rock, 11 hendrina street, Welcome to this charming 3-bedroom home, perfect for families looking for comfort and convenience. S",4 Oct 2025,2026-03-27T16:00:25.372093+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,ridgeway,670000.0
privateproperty,T5341618,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/south-hills/33-kopane-street/T5341618,2 Bedroom House in South Hills,6700000.0,South Hills,Johannesburg South,Gauteng,House,2.0,1.0,2.0,,56.0,178.0,900.0,492.0,"2 Bedroom House in South Hills, 33 kopane street, This property presents an accessible opportunity for buyers looking to secure a home or investment w",5 Jan 2026,2026-03-27T16:00:22.805502+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,south-hills,670000.0
privateproperty,T5374959,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/south-hills/14nk-conebush-street/T5374959,2 Bedroom House in South Hills,6700000.0,South Hills,Johannesburg South,Gauteng,House,2.0,1.0,2.0,,41.0,161.0,900.0,900.0,"2 Bedroom House in South Hills, 14nk conebush street, SECURE ESTATE LIVING TWO BEDROOM HOME | PAVED DRIVEWAY SECURE ESTATE LIVING TWO BEDROOM HOME | PAVE",3 Feb 2026,2026-03-27T16:00:19.363527+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,south-hills,670000.0
privateproperty,T5387480,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/naturena/41-macdonald/T5387480,2 Bedroom House in Naturena,6700000.0,Naturena,Johannesburg South,Gauteng,House,2.0,1.0,,,220.0,220.0,1862.0,550.0,"2 Bedroom House in Naturena, 41 macdonald, Here is a current 2-bedroom house in Naturena, Johannesburg, Gauteng, South Africa including price",12 Feb 2026,2026-03-27T16:00:16.404063+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,naturena,670000.0
privateproperty,T5393158,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/b03-0001-phoenix-regent-2/19-riverside-road/T5393158,1 Bedroom House in Noordwyk,6690000.0,Noordwyk,Midrand,Gauteng,House,1.0,1.0,2.0,,50.0,2.0,932.0,834.0,"1 Bedroom House in Noordwyk, b03 - 0001 phoenix regent 2, 19 riverside road, This stunning, north-facing, sunny, ultra-modern 1-bedroom apartment in the exclusive, well-maintain",17 Feb 2026,2026-03-27T16:00:12.510906+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,669000.0
privateproperty,T5408975,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/c16-02-phoenix-view-estate/14-14th-road/T5408975,1 Bedroom House in Noordwyk,6690000.0,Noordwyk,Midrand,Gauteng,House,1.0,1.0,1.0,,50.0,2.0,1742.5,823.0,"1 Bedroom House in Noordwyk, c16 -02 phoenix view estate, 14 14th road, This charming ground-floor 1 bedroom, 1 bathroom unit in the sought-after Phoenix View Estate offers",2 Mar 2026,2026-03-27T16:00:09.257071+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,669000.0
privateproperty,T4994426,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/nooitgedacht/diepsloot/4572-mogwale-crescent/T4994426,2 Bedroom House in Diepsloot,6644000.0,Nooitgedacht,North Riding To Lanseria,Gauteng,House,2.0,1.0,,,52.0,179.0,965.4545454545455,600.0,"2 Bedroom House in Diepsloot, 4572 mogwale crescent, NEW Development ,property for sale in Tanganani. Attorney and bond costs INCLUDED. Centrally situ",7 Mar 2025,2026-03-27T15:59:53.370688+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,nooitgedacht,664400.0
privateproperty,T5306619,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/erand-gardens/199-ninth-on-lever/360-9th-road/T5306619,2 Bedroom House in Erand Gardens,6600000.0,Erand Gardens,Midrand,Gauteng,House,2.0,1.0,2.0,,63.0,,2000.0,444.0,"2 Bedroom House in Erand Gardens, 199 ninth on lever, 360 9th road, This trendy,stylish 2 bedroom with 1 bathroom offers practicality,style, comfort,convenience,space a",17 Nov 2025,2026-03-27T15:59:50.740713+00:00,for-sale,gauteng,johannesburg-metro,midrand,erand-gardens,660000.0
privateproperty,T5395863,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/00-ss-ashwood-manor/110-holkam-raod/T5395863,1 Bedroom House in Paulshof,6600000.0,Paulshof,Sandton,Gauteng,House,1.0,1.0,1.0,,45.0,,1497.0,537.0,"1 Bedroom House in Paulshof, ss ashwood manor, 110 holkam raod, Prime Investment Opportunity in Paulshof Move-In Ready! Situated in the sought-after suburb of Pau",19 Feb 2026,2026-03-27T15:59:46.521621+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,660000.0
privateproperty,T3065217,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/noordhang/37-telford-court/25-boxer-street/T3065217,2 Bedroom House in Noordhang,6500000.0,Noordhang,North Riding To Lanseria,Gauteng,House,2.0,2.0,1.0,1.0,89.0,,1517.0,365.0,"2 Bedroom House in Noordhang, 37 telford court, 25 boxer street, ON SHOW BY APPOINTMENT ONLY - CONTACT AGENT TO BOOK YOUR TIME SLOT Welcome to this charming third-fl",4 May 2022,2026-03-27T15:59:43.201784+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,noordhang,650000.0
privateproperty,T4820336,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/93-igwayigwayi-street/T4820336,2 Bedroom House in Protea Glen,6500000.0,Protea Glen,Soweto,Gauteng,House,2.0,1.0,1.0,,,275.0,521.6666666666666,500.0,"2 Bedroom House in Protea Glen, 93 igwayigwayi street, 2BEDROOM HOUSE. WELL PRICED TO SELL. Introducing a solid investment property located at the heart",10 Oct 2024,2026-03-27T15:59:39.011840+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,650000.0
privateproperty,T5163829,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/diepkloof/116-makhura-drive/T5163829,2 Bedroom House in Diepkloof,6500000.0,Diepkloof,Soweto,Gauteng,House,2.0,1.0,,,53.0,189.0,150.0,449.0,"2 Bedroom House in Diepkloof, 116 makhura drive, Home sweet home ,this lovely property situated in the heart of Diepkloof Soweto, one of the the big",23 Jul 2025,2026-03-27T15:59:35.411737+00:00,for-sale,gauteng,johannesburg-metro,soweto,diepkloof,650000.0
privateproperty,T5306077,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/4-mango-street/T5306077,2 Bedroom House in Protea Glen,6500000.0,Protea Glen,Soweto,Gauteng,House,2.0,1.0,2.0,,50.0,300.0,521.6666666666666,524.0,"2 Bedroom House in Protea Glen, 4 mango street, Charming 2-Bedroom Home in Protea Glen, Soweto Discover this two-bedroom residential property locat",16 Nov 2025,2026-03-27T15:59:31.921678+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,650000.0
privateproperty,T5313741,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/ebony-park/ivory-park/62-basambilu-circle/T5313741,7 Bedroom House in Ivory Park,6500000.0,Ebony Park,Midrand,Gauteng,House,7.0,2.0,2.0,,111.0,200.0,2359.2147395833335,400.0,"7 Bedroom House in Ivory Park, 62 basambilu circle, Ivory Park Home: Renovation Opportunity with Potential Discover this residential property in Ivory",22 Nov 2025,2026-03-27T15:59:29.112182+00:00,for-sale,gauteng,johannesburg-metro,midrand,ebony-park,650000.0
privateproperty,T5374452,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/pimville/klipspruit/64mm2-nightgale-crescent/T5374452,2 Bedroom House in Klipspruit,6500000.0,Pimville,Soweto,Gauteng,House,2.0,1.0,1.0,1.0,103.0,150.0,560.0,400.0,"2 Bedroom House in Klipspruit, 64mm2 nightgale crescent, CHARMING TWO BEDROOM HOME | FACE BRICK EXTERIOR | FIBRE CONNECTIVITY CHARMING TWO BEDROOM HOME | FA",3 Feb 2026,2026-03-27T15:59:25.098302+00:00,for-sale,gauteng,johannesburg-metro,soweto,pimville,650000.0
privateproperty,T5375870,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/kibler-park/129-route-82-securityu-coplax/3-vereenegen-roud/T5375870,2 Bedroom House in Kibler Park,6500000.0,Kibler Park,Johannesburg South,Gauteng,House,2.0,1.0,1.0,,53.0,56.0,1860.0,596.0,"2 Bedroom House in Kibler Park, 129 route 82 securityu coplax, 3 vereenegen roud, Neat 2bedroom 2nd flour unit in the kibler park. The unit is situated with a well maintained complex",4 Feb 2026,2026-03-27T15:59:21.177665+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,kibler-park,650000.0
privateproperty,T5422764,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/mondeor/15-lattergulf-stre/T5422764,2 Bedroom House in Mondeor,6500000.0,Mondeor,Johannesburg South,Gauteng,House,1.0,1.0,4.0,2.0,,600.0,1530.0,560.0,"2 Bedroom House in Mondeor, 15 lattergulf stre, Charming 2-Bedroom Mondeor Home with Communal Pool and Parking Discover this inviting 2-bedroom, 1-",12 Mar 2026,2026-03-27T15:59:17.084045+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,mondeor,650000.0
privateproperty,T5225792,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/ennerdale/52-apollo-crescent/T5225792,3 Bedroom House in Ennerdale,6499990.0,Ennerdale,Lenasia To Ennerdale,Gauteng,House,3.0,1.0,5.0,1.0,328.0,325.0,397.72727272727275,560.0,"3 Bedroom House in Ennerdale, 52 apollo crescent, Situated in Ennerdale this home features a newly renovated Kithen Cozy home for a growing family or",10 Sep 2025,2026-03-27T15:59:13.923017+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,ennerdale,649999.0
privateproperty,T5291794,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/eldorado-park/4-sneeuberg-street/T5291794,3 Bedroom House in Eldorado Park,6499990.0,Eldorado Park,Soweto,Gauteng,House,1.0,1.0,2.0,2.0,135.0,343.0,461.18666666666667,553.0,"3 Bedroom House in Eldorado Park, 4 sneeuberg street, This 3-bedroom home in Eldorado Park is a straightforward, functional property suited to a family th",4 Nov 2025,2026-03-27T15:59:10.899553+00:00,for-sale,gauteng,johannesburg-metro,soweto,eldorado-park,649999.0
